,org,person,count,keywords,files
4158,Miami,Sanders i,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4159,Miami,Graham,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4160,Miami,Jason,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4161,Miami,Brookins,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4162,Miami,Moe Williams,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4163,Miami,Obafemi Ayanbadejo,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4164,Miami,Kevan Barlo,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4165,Miami,Barlow,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4166,Miami,James Jackson,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4167,Miami,Jackson,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4168,Miami,Peter Warrick,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4169,Miami,Warrick,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4170,Miami,Jon Kitna,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4171,Miami,Kitna,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4172,Miami,Scott Mitchell,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4173,Miami,Akili Smit,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4174,Miami,Keenan McCardell,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4175,Miami,Cardell,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4176,Miami,Jimmy Smith,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4177,Miami,Mack,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4178,Miami,adry Ismail,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4179,Miami,God,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4180,Miami,Ismail,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4181,Miami,Jason Brookins,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4182,Miami,Ron Dayne,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4183,Miami,Dayne,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4184,Miami,Tiki Barber,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4185,Miami,Barber,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4186,Miami,LaDainian Tomlinson,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4187,Miami,Tomlinson,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4188,Miami,Doug Flutie,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4189,Miami,Flutie,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4190,Miami,Jake Plummer,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4191,Miami,Plummer,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4192,Miami,David Boston,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4193,Miami,Willie,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4194,Miami,Joe Horn,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4195,Miami,Horn,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4196,Miami,Tyrone Wheatley,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4197,Miami,Wheatley,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4198,Miami,Zack Crockett,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4199,Miami,Charlie Garner,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4200,Miami,Antowain Smith,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4201,Miami,Smith,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4202,Miami,Tom Brady,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4203,Miami,Brady,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4204,Miami,Drew Bledsoe,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4205,Miami,Rich Gannon,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4206,Miami,Gannon,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4207,Miami,Sanders,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4208,Miami,MarTay Jenkins,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4209,Miami,Eric Moulds,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4210,Miami,Kar Bombs,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4211,Miami,Moulds,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4212,Commissioner.COM Inc,Shaun  RB,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4213,Commissioner.COM Inc,Lamar  RB,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4214,Commissioner.COM Inc,Qadry  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4215,Commissioner.COM Inc,Terrell  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4216,Commissioner.COM Inc,Wesley  TE,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4217,Commissioner.COM Inc,Mike  K,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4218,Commissioner.COM Inc,PaYd,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4219,Commissioner.COM Inc,PaTD,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4220,Commissioner.COM Inc,Troy  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4221,Commissioner.COM Inc,Carney,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4222,Commissioner.COM Inc,John  K RS,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4223,Commissioner.COM Inc,Dilger,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4224,Commissioner.COM Inc,Ken  TE RS,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4225,Commissioner.COM Inc,Hakim,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4226,Commissioner.COM Inc,Az-Zahir,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4227,Commissioner.COM Inc,Stacey,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4228,Commissioner.COM Inc,Ricky  RB I,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4229,Commissioner.COM Inc,RB DEN,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4230,Commissioner.COM Inc,Mike,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4231,Commissioner.COM Inc,McMahon,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4232,Commissioner.COM Inc,Quincy Carter,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4233,Commissioner.COM Inc,Sanders i,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4234,Commissioner.COM Inc,Graham,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4235,Commissioner.COM Inc,Jason,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4236,Commissioner.COM Inc,Obafemi Ayanbadejo,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4237,Commissioner.COM Inc,Kevan Barlo,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4238,Commissioner.COM Inc,Warrick,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4239,Commissioner.COM Inc,Akili Smit,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4240,Commissioner.COM Inc,Cardell,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4241,Commissioner.COM Inc,adry Ismail,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4242,Commissioner.COM Inc,God,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4243,Commissioner.COM Inc,Doug Flutie,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4244,Commissioner.COM Inc,Willie,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4245,Commissioner.COM Inc,Zack Crockett,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4246,Commissioner.COM Inc,Charlie Garner,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4247,Commissioner.COM Inc,Eric Moulds,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4248,Commissioner.COM Inc,Kar Bombs,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4249,SportsLine.com Inc,Shaun  RB,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4250,SportsLine.com Inc,Lamar  RB,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4251,SportsLine.com Inc,Qadry  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4252,SportsLine.com Inc,Terrell  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4253,SportsLine.com Inc,Wesley  TE,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4254,SportsLine.com Inc,Mike  K,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4255,SportsLine.com Inc,PaYd,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4256,SportsLine.com Inc,PaTD,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4257,SportsLine.com Inc,Troy  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4258,SportsLine.com Inc,Carney,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4259,SportsLine.com Inc,John  K RS,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4260,SportsLine.com Inc,Dilger,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4261,SportsLine.com Inc,Ken  TE RS,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4262,SportsLine.com Inc,Hakim,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4263,SportsLine.com Inc,Az-Zahir,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4264,SportsLine.com Inc,Stacey,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4265,SportsLine.com Inc,Ricky  RB I,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4266,SportsLine.com Inc,RB DEN,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4267,SportsLine.com Inc,Mike,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4268,SportsLine.com Inc,McMahon,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4269,SportsLine.com Inc,Quincy Carter,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4270,SportsLine.com Inc,Sanders i,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4271,SportsLine.com Inc,Graham,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4272,SportsLine.com Inc,Jason,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4273,SportsLine.com Inc,Obafemi Ayanbadejo,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4274,SportsLine.com Inc,Kevan Barlo,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4275,SportsLine.com Inc,Warrick,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4276,SportsLine.com Inc,Akili Smit,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4277,SportsLine.com Inc,Cardell,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4278,SportsLine.com Inc,adry Ismail,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4279,SportsLine.com Inc,God,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4280,SportsLine.com Inc,Doug Flutie,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4281,SportsLine.com Inc,Willie,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4282,SportsLine.com Inc,Zack Crockett,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4283,SportsLine.com Inc,Charlie Garner,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4284,SportsLine.com Inc,Eric Moulds,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4285,SportsLine.com Inc,Kar Bombs,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4286,ENA,Amy,1,"nepco, invoices, ena, payment, cost, month, weekly, 2000, 00, period",{'6140'}
4287,Nepco,Amy,1,"nepco, invoices, ena, payment, cost, month, weekly, 2000, 00, period",{'6140'}
4288,Rockets,Phil  Rice,1,"tickets, seats, arena, owners, message, grandfathered, participate, looking, email, interested",{'25474'}
4289,Enron North America,Daren,1,"equistar, buyback, enron, ena, ticket, settlement, monthly, july, june, 2000",{'26958'}
4290,ENA,Daren,1,"equistar, buyback, enron, ena, ticket, settlement, monthly, july, june, 2000",{'26958'}
4291,Equistar,Daren,1,"equistar, buyback, enron, ena, ticket, settlement, monthly, july, june, 2000",{'26958'}
4292,Enron Europe Legal Department,Mark Evans,1,"enron, documents, attorney, signing, houston, corp, dealt, business, evans, email",{'45776'}
4293,London Legal,Mark Evans,1,"enron, documents, attorney, signing, houston, corp, dealt, business, evans, email",{'45776'}
4294,"GDS Associates, Inc",J. Bertram Solomon,1,"confidentiality, confidential, disclosure, information, agreement, documents, regulatory, message, marked, cc",{'8555'}
4295,Parkway Place Marietta,J. Bertram Solomon,1,"confidentiality, confidential, disclosure, information, agreement, documents, regulatory, message, marked, cc",{'8555'}
4296,S&B Infrastructure,Eddie Kirst,1,"psa, kirst, invoice, enron, contact, assignment, message, start, engineer, engineers",{'21687'}
4297,S&B Infrastructure,Eddie,1,"psa, kirst, invoice, enron, contact, assignment, message, start, engineer, engineers",{'21687'}
4298,S&B Infrastructure,Harold J. Reddish,1,"psa, kirst, invoice, enron, contact, assignment, message, start, engineer, engineers",{'21687'}
4299,Enron North America Corp,Mary C. Ogden,1,"deeded, napoleonville, filed, documents, document, ogden, locate, enron, bridgeline, files",{'49565'}
4300,Enron Corp.,Mary C. Ogden,1,"enron, document, gisb, form, corp, ogden, compression, approved, paso, finalization",{'43743'}
4301,Alumni Association,Julie L.,1,"rally, fiesta, osu, pep_rally, arizona, scottsdale, tickets, bowlgame_events, asu, celebrations",{'42556'}
4302,Alumni Association,Julie,1,"rally, fiesta, osu, pep_rally, arizona, scottsdale, tickets, bowlgame_events, asu, celebrations",{'42556'}
4303,Orange and Black Club,Julie L.,1,"rally, fiesta, osu, pep_rally, arizona, scottsdale, tickets, bowlgame_events, asu, celebrations",{'42556'}
